KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_nmSi4,Back to Asteroid Field,,,,,,,,,,,,,,,,
pda_mMmax,===,,,,,,,,,,,,,,,,
pda_SKimO,[[c][00ffff]IDA[-][/c]] We need to return to the [c][ffff00]main corridor[-][/c] and find the way to the [c][ffff00]Cell Block Control[-][/c] room.,,,,,,,,,,,,,,,,
pda_SuS4A,GLaD to meet you,,,,,,,,,,,,,,,,
pda_Wi08R,[c][00ffff][b][i]...to be continued![/i][/b][-][/c],,,,,,,,,,,,,,,,
pda_0KSG4,Credibility Mission - Pirates,,,,,,,,,,,,,,,,
pda_uq8Vn,Destroy Targets,,,,,,,,,,,,,,,,
pda_80OeG,Zirax Empire - Military,,,,,,,,,,,,,,,,
pda_SG8CC,Destroy the [c][ffff00]CORE [-][/c]of ORBITAL vessels or structures. (4),,,,,,,,,,,,,,,,
pda_SauS4,"The Credibility-Missions will ask you to do something in favor of the faction that really proves your worth to them. \n\nAs a reward you will get two [c][00ffff]faction credibility seals. [-][/c]\n\nFind an [c][ffffff]ambassador [-][/c]of the faction or connect to a [c][ffffff]galactic information network[-][/c] (GIN) console on any  trading station. One seal is used for each step from [c][ff7b00]hostile[-][/c] to [c][ffb875]unfriendly [-][/c]and [c][ffb875]unfriendly [-][/c]to [c][c0c0c0]neutral[-][/c].  You cannot improve your reputation with the faction beyond neutral with the faction credibility seals, though.\n\n***\n[i]Notes: [/i]\n[i]- You can also earn the credibility seals by some story missions and quests, if available for this faction.[/i]",,,,,,,,,,,,,,,,
pda_qW4ri,Traders Guild - Structures,,,,,,,,,,,,,,,,
pda_0q08q,Polaris - Production,,,,,,,,,,,,,,,,
pda_Gii0S,Destroy the [c][ffff00]CORE [-][/c]of ORBITAL bases or structures. (3),,,,,,,,,,,,,,,,
pda_4aiqE,Credibility Mission - Traders Guild,,,,,,,,,,,,,,,,
pda_KuG0S,Destroy Targets,,,,,,,,,,,,,,,,
pda_SG8WG,"The Credibility-Missions will ask you to do something in favor of the faction that really proves your worth to them. \n\nAs a reward you will get two [c][00ffff]faction credibility seals. [-][/c]\n\nFind an [c][ffffff]ambassador [-][/c]of the faction or connect to a [c][ffffff]global information network[-][/c] (GIN) console on any  trading station. One seal is used for each step from [c][ff7b00]hostile[-][/c] to [c][ffb875]unfriendly [-][/c]and [c][ffb875]unfriendly [-][/c]to [c][c0c0c0]neutral[-][/c].  You cannot improve your reputation with the faction beyond neutral with the faction credibility seals, though.\n\n***\n[i]Notes: [/i]\n[i]- You can also earn the credibility seals by some story missions and quests, if available for this faction.[/i]",,,,,,,,,,,,,,,,
pda_uu4WG,Credibility Mission - Zirax Empire,,,,,,,,,,,,,,,,
pda_CSKam,"The Credibility-Missions will ask you to do something in favor of the faction that really proves your worth to them. \n\nAs a reward you will get two [c][00ffff]faction credibility seals. [-][/c]\n\nFind an [c][ffffff]ambassador [-][/c]of the faction or connect to a [c][ffffff]global information network[-][/c] (GIN) console on any  trading station. One seal is used for each step from [c][ff7b00]hostile[-][/c] to [c][ffb875]unfriendly [-][/c]and [c][ffb875]unfriendly [-][/c]to [c][c0c0c0]neutral[-][/c].  You cannot improve your reputation with the faction beyond neutral with the faction credibility seals, though.\n\n***\n[i]Notes: [/i]\n[i]- You can also earn the credibility seals by some story missions and quests, if available for this faction.[/i]\n[i]- The Zirax Empire credibility seal will increase your reputation with the Empire and all houses of the Empire![/i]",,,,,,,,,,,,,,,,
pda_aCC8u,Destroy Targets,,,,,,,,,,,,,,,,
pda_qKiCx,Polaris - Combat Vessels,,,,,,,,,,,,,,,,
pda_uiGCe,Kriel - Combat Vessels,,,,,,,,,,,,,,,,
pda_cqqS0,Pirates - Combat Vessels,,,,,,,,,,,,,,,,
pda_COKGi,Credibility Mission - Polaris,,,,,,,,,,,,,,,,
pda_mO0qm,Destroy Targets,,,,,,,,,,,,,,,,
pda_88squ,Pirates - Defense Stations / Vessels,,,,,,,,,,,,,,,,
pda_iOKii,Zirax Empire - Combat Vessels,,,,,,,,,,,,,,,,
pda_GuSGu,Credibility Mission - Colonists,,,,,,,,,,,,,,,,
pda_SKGKG,Destroy Targets,,,,,,,,,,,,,,,,
pda_qJG44,Pirate vessels & structures,,,,,,,,,,,,,,,,
pda_wqJEW,Credibility Mission - TESCH,,,,,,,,,,,,,,,,
pda_imKqG,Destroy Targets,,,,,,,,,,,,,,,,
pda_SOGKO,VOID,,,,,,,,,,,,,,,,
pda_amuKi,Find the socketed VOID chimes on a planet. Go inside and trigger the destruction with the lever.,,,,,,,,,,,,,,,,
pda_QExme,"Destroy the [c][ffff00]CORE[-][/c] of ORBITAL combat vessels, bases or defense stations. (10)",,,,,,,,,,,,,,,,
pda_Op6O8,Pirates - Orbital Stations,,,,,,,,,,,,,,,,
pda_aiW38,Destroy the [c][ffff00]CORE [-][/c]of ORBITAL bases or structures. (5),,,,,,,,,,,,,,,,
pda_GkWeK,Destroy the [c][ffff00]CORE [-][/c]of ORBITAL bases or structures. (3),,,,,,,,,,,,,,,,
pda_qSaii,Destroy the [c][ffff00]CORE [-][/c]of ORBITAL combat vessels. (5),,,,,,,,,,,,,,,,
pda_CqGe8,Destroy the [c][ffff00]CORE [-][/c]of ORBITAL combat vessels. (2),,,,,,,,,,,,,,,,
pda_uWeam,Destroy the [c][ffff00]CORE [-][/c]of ORBITAL combat vessels. (3),,,,,,,,,,,,,,,,
pda_Lq8uK,Destroy the [c][ffff00]CORE [-][/c]of defense stations or vessels. (3),,,,,,,,,,,,,,,,
pda_eWSqu,Destroy the [c][ffff00]CORE [-][/c]of two of their combat vessels,,,,,,,,,,,,,,,,
pda_0eSmi,Pirates - Combat Vessels,,,,,,,,,,,,,,,,
pda_a4KGi,Destroy the [c][ffff00]CORE [-][/c]of ORBITAL combat vessels. (5),,,,,,,,,,,,,,,,
pda_aSa0C,"The Credibility-Missions will ask you to do something in favor of the faction that really proves your worth to them. \n\nAs a reward you will get two [c][00ffff]faction credibility seals. [-][/c]\n\nFind an [c][ffffff]ambassador [-][/c]of the faction or connect to a [c][ffffff]global information network[-][/c] (GIN) console on any  trading station. One seal is used for each step from [c][ff7b00]hostile[-][/c] to [c][ffb875]unfriendly [-][/c]and [c][ffb875]unfriendly [-][/c]to [c][c0c0c0]neutral[-][/c].  You cannot improve your reputation with the faction beyond neutral with the faction credibility seals, though.\n\n***\n[i]Notes: [/i]\n[i]- You can also earn the credibility seals with some story missions and quests![/i]",,,,,,,,,,,,,,,,
pda_u40Kj,"The Credibility-Missions will ask you to do something in favor of the faction that really proves your worth to them. \n\nAs a reward you will get two [c][00ffff]faction credibility seals. [-][/c]\n\nFind an [c][ffffff]ambassador [-][/c]of the faction or connect to a [c][ffffff]global information network[-][/c] (GIN) console on any  trading station. One seal is used for each step from [c][ff7b00]hostile[-][/c] to [c][ffb875]unfriendly [-][/c]and [c][ffb875]unfriendly [-][/c]to [c][c0c0c0]neutral[-][/c].  You cannot improve your reputation with the faction beyond neutral with the faction credibility seals, though.\n\n***\n[i]Notes: [/i]\n[i]- You can also earn the credibility seals by some story missions and quests, if available for this faction.[/i]",,,,,,,,,,,,,,,,
pda_Km4GC,Credibility Mission - Kriel,,,,,,,,,,,,,,,,
pda_4w00C,"The Credibility-Missions will ask you to do something in favor of the faction that really proves your worth to them. \n\nAs a reward you will get two [c][00ffff]faction credibility seals. [-][/c]\n\nFind an [c][ffffff]ambassador [-][/c]of the faction or connect to a [c][ffffff]global information network[-][/c] (GIN) console on any  trading station. One seal is used for each step from [c][ff7b00]hostile[-][/c] to [c][ffb875]unfriendly [-][/c]and [c][ffb875]unfriendly [-][/c]to [c][c0c0c0]neutral[-][/c].  You cannot improve your reputation with the faction beyond neutral with the faction credibility seals, though.\n\n***\n[i]Notes: [/i]\n[i]- You can also earn the credibility seals by some story missions and quests, if available for this faction.[/i]",,,,,,,,,,,,,,,,
pda_amqe8,Destroy Targets,,,,,,,,,,,,,,,,
pda_qC0KW,Zirax Empire - Orbital Stations,,,,,,,,,,,,,,,,
pda_qaqGW,Destroy the [c][ffff00]CORE [-][/c]of ORBITAL bases or structures. (5),,,,,,,,,,,,,,,,
pda_uemWO,Zirax Empire - Combat Vessels,,,,,,,,,,,,,,,,
pda_44WUq,Destroy the [c][ffff00]CORE [-][/c]of ORBITAL combat vessels. (5),,,,,,,,,,,,,,,,
pda_KqaCq,"There isn't very much information available on the origin(s) of the Zirax Empire at this time, however Intel reports that the ancient Zirax were in touch with the 'Elder Talon' or 'Talon Guardian', and were given a technological boost from the advanced civilization. The Talon and Zirax were joined together in a technological and cultural Union, called the 'Talon-Zirax Assembly', which persisted for hundreds of years. It is not known yet why it collapsed, why they separated, or if it was a conspiracy. Files retrieved by the 2nd UCH recon unit indicated that the abominations found on the planets they occupied, seemed to have something to do with this or at least are related to a big incident in the past. These files were encrypted, classified and could not be deciphered until today. Their brutality and behavior towards the Talon or anyone not from a Zirax controlled faction, indicates that there is a lot more to uncover, than official reports tell us at the moment.",,,,,,,,,,,,,,,,
pda_m0Qm9,"The rapid expansion directly affects how most of the Zirax bases are structured, which is clearly visible when entering the facilities. Zirax military structures are merely prefabs or standard templates. They are streamlined buildings with standardized functions, which enables the troops to get familiar with the base layouts before exiting a teleporter in a combat situation. Materials and specimens that UCH scientists have examined and brought back from those locations, have led to the impression that the facilities are “teleported” to the destinations as a whole. No one has seen this happen and there is no proof yet to say this is the case, so this is just a theory. \n\nZirax troops are often not stationed in the bases, and to maintain control of distant worlds within the territory of influence, troops will be teleported into central garrisons from an undisclosed location if a base is attacked. AI drones are mainly the first line of defense and surveillance, patrolling the area and guarding important POIs. These are controlled from a central server or by remote at a Drone base. Attack vessels in the outer rim territories operate similar to the AI drones. From what we have gathered from UCH troops on the ground who have captured a few of these vessels, these attack vessels are remote or AI controlled most of the time - with only few or even no crew at all, although the vessels are fully capable of transporting several hundred Zirax personnel. These vessels are  equipped with a self-destruction feature, which is triggered when the vessel is boarded by a non-Zirax crew. \n\nThere are rumors floating around that most of the Zirax enlisted foot soldiers are clones. This theory was brought up by a UCH science team while closely examining reports and video footage of an attack at a Zirax Bio-lab. During an interrogation of a lead scientist at the facility, the Zirax claimed that any further information could not be retrieved from the system. This may just be a diversion from the truth, since all the armored Zirax soldiers look identical to human eyes.",,,,,,,,,,,,,,,,
pda_8SWSm,"[c][bcd3d4]The Empire seems to overstretch itself at an increasing rate, due to the extremely fast expansion rate. As a result, the Zirax government seems to fall short on capacities for building proper stations. This leaves them incapable of recruiting the necessary amount of specialized troops to fill these structures. This leads to a power vacuum in newly acquired systems, leaving them under strength and without order due to a lack of governance. The Kriel have recently started to challenge the Zirax and seized some of their star systems, as reports indicate.[-][/c]",,,,,,,,,,,,,,,,
pda_cCCK8,HOUSES,,,,,,,,,,,,,,,,
pda_4eWS4,"The most influential and longest-standing houses of the Zirax empire are at date:\n[c][ff0000][b][/b][-][/c]\n[c][ff0000][b]House of XENU[/b][-][/c]\nThe military branch of the empire. Although the other houses have combat vessels and security forces, those are mostly XENU ships and bases, repainted in the house's color. The Xenu are everywhere.\n\n[b][c][00ffff]House of RADOS[-][/c][/b]\nThe house is handling all of the logistics within the empire and beyond. The members of the house also run nearly all of the Empire-owned trading and freighter routes.\n[c][00ff00][b][/b][-][/c]\n[c][00ff00][b]House of EPSILON[/b][-][/c]\nEach and every com signal sent and transceived in the Empire has probably gone through one of the houses stations. Not only technically, but also in terms of approval of its content.\n[c][ff80ff][b][/b][-][/c]\n[c][ff80ff][b]House of GHYST[/b][-][/c]\nThe Ghyst are running the more delicate emplacements and handle everything that even only sounds like it is of vital interest to the empire.  \n\n[c][0037ff][b]House of ABYSSAL[/b][-][/c]\nOne of the first houses that formed long before the War of Silence took place. The inner circle of the Empire and the Empress herself is either approved by the Abyssal or is (in 90% of all cases) even one of theirs. The Abyssal have founded the technical basis of the Empire and are constantly pushing its development - by all means. The Abyssal have a strong ally in the [c][8000ff]House of SERDU[-][/c]. While this house is not that influential anymore, they are still the spiritual representatives of the Empire.",,,,,,,,,,,,,,,,
pda_uWKW4,"Alex Lamarr, Lt. Commander",,,,,,,,,,,,,,,,
pda_OsGWW,"Mercer (Senior), Commander",,,,,,,,,,,,,,,,
pda_LRaOK,"Jennifer Zerogen, Lt. Commander",,,,,,,,,,,,,,,,
pda_uOiS0,DAVE,,,,,,,,,,,,,,,,
pda_shuWq,IDA,,,,,,,,,,,,,,,,
pda_qa8um,THEIA,,,,,,,,,,,,,,,,
pda_0Oa4O,Doctor Paul Dawson,,,,,,,,,,,,,,,,
pda_0W44O,Doctor Katelyn Greyson,,,,,,,,,,,,,,,,
pda_qaKKW,Tech Chief Kuehn,,,,,,,,,,,,,,,,
pda_SCTCe,"John Emmerson, Ensign",,,,,,,,,,,,,,,,
pda_mZUm4,"Nicole Palant, Sergeant",,,,,,,,,,,,,,,,
pda_qumg2,"Mercer (Junior), Lieutenant",,,,,,,,,,,,,,,,
pda_wsSuS,Admiral R.T. Yaden,,,,,,,,,,,,,,,,
pda_eaegS,Vice Admiral J. Benner,,,,,,,,,,,,,,,,
pda_OuWuS,Vice Admiral C. Perez,,,,,,,,,,,,,,,,
pda_qKfeS,Chief SaintJohn,,,,,,,,,,,,,,,,
pda_0OfGu,Tharkan,,,,,,,,,,,,,,,,
pda_8quWO,Ambassador Hyzani,,,,,,,,,,,,,,,,
pda_aSS44,Yarod,,,,,,,,,,,,,,,,
pda_44E0u,New Task,,,,,,,,,,,,,,,,
pda_0mqua,New Action,,,,,,,,,,,,,,,,
pda_iemGm,tba,,,,,,,,,,,,,,,,
pda_aaaO4,New Task,,,,,,,,,,,,,,,,
pda_eoqia,New Action,,,,,,,,,,,,,,,,
pda_SOiCi,tba,,,,,,,,,,,,,,,,
pda_WiCeG,New Task,,,,,,,,,,,,,,,,
pda_2SO0m,New Action,,,,,,,,,,,,,,,,
pda_Ci4C8,tba,,,,,,,,,,,,,,,,
pda_RA0W0,New Task,,,,,,,,,,,,,,,,
pda_WqOQa,New Action,,,,,,,,,,,,,,,,
pda_4kWSi,tba,,,,,,,,,,,,,,,,
pda_SauHa,New Task,,,,,,,,,,,,,,,,
pda_K8W8m,New Action,,,,,,,,,,,,,,,,
pda_0q8o0,tba,,,,,,,,,,,,,,,,
pda_e4Oae,New Task,,,,,,,,,,,,,,,,
pda_u0miq,New Action,,,,,,,,,,,,,,,,
pda_SmG08,tba,,,,,,,,,,,,,,,,
pda_4OCq0,New Task,,,,,,,,,,,,,,,,
pda_AmSmm,New Action,,,,,,,,,,,,,,,,
pda_q8WaH,tba,,,,,,,,,,,,,,,,
pda_W0emO,New Task,,,,,,,,,,,,,,,,
pda_eiu0m,New Action,,,,,,,,,,,,,,,,
pda_CSW0G,tba,,,,,,,,,,,,,,,,
pda_q0QmO,New Task,,,,,,,,,,,,,,,,
pda_maiie,New Action,,,,,,,,,,,,,,,,
pda_8WGKW,tba,,,,,,,,,,,,,,,,
pda_SK8Ka,New Task,,,,,,,,,,,,,,,,
pda_q8oWT,New Action,,,,,,,,,,,,,,,,
pda_COi0C,tba,,,,,,,,,,,,,,,,
pda_GS8S4,New Task,,,,,,,,,,,,,,,,
pda_OCQFS,New Action,,,,,,,,,,,,,,,,
pda_Eum4K,tba,,,,,,,,,,,,,,,,
pda_8KOWu,New Task,,,,,,,,,,,,,,,,
pda_WKqND,New Action,,,,,,,,,,,,,,,,
pda_4Kie8,tba,,,,,,,,,,,,,,,,
pda_G88CC,New Task,,,,,,,,,,,,,,,,
pda_qiSmO,New Action,,,,,,,,,,,,,,,,
pda_S0qmu,tba,,,,,,,,,,,,,,,,
pda_SCqi4,New Task,,,,,,,,,,,,,,,,
pda_0K0C0,New Action,,,,,,,,,,,,,,,,
pda_UuOO8,tba,,,,,,,,,,,,,,,,
pda_aa6im,New Task,,,,,,,,,,,,,,,,
pda_6OeSq,New Action,,,,,,,,,,,,,,,,
pda_qCeWO,tba,,,,,,,,,,,,,,,,
pda_uWieW,New Task,,,,,,,,,,,,,,,,
pda_GqCum,New Action,,,,,,,,,,,,,,,,
pda_S1mMK,tba,,,,,,,,,,,,,,,,
pda_aeC8G,New Task,,,,,,,,,,,,,,,,
pda_80QOG,New Action,,,,,,,,,,,,,,,,
pda_iG4C8,tba,,,,,,,,,,,,,,,,
pda_8SYaW,New Task,,,,,,,,,,,,,,,,
pda_8aewS,New Action,,,,,,,,,,,,,,,,
pda_Sa1am,tba,,,,,,,,,,,,,,,,
pda_SCmG4,New Task,,,,,,,,,,,,,,,,
pda_KWi4c,New Action,,,,,,,,,,,,,,,,
pda_sSiai,tba,,,,,,,,,,,,,,,,
pda_GSiGe,"The companion and long-time partner to the player. She was on the TITAN when the failed warp jump happened and survived the events that followed. She is also known as Sectioner32 as the player finds out later. She has a central role in all events related to the UCH and GLaD storylines.\n\n[i]Note: the name  'Alex' was chosen intentionally, because it can be read as male (Alexander) and femal (Alexandra) variant. Originally the story was laid out to allow several combinations with the player avatar choice, but the game  currently can not alter NPC spawning according to the player's choice of gender (m/f). As soon as this changes, the part of ""Alex"" could be handled dynamically. For now Alex remains a female NPC.[/i]",,,,,,,,,,,,,,,,
pda_0aau8,Mercer (Senior) was joining Operation Phoenix as an undisclosed representative of 'the Council' - a secret organization that has an enormous influence in the UCH. His official role was a science officer on the TITAN.,,,,,,,,,,,,,,,,
pda_iWGWa,The son of Mercer (Senior). He was on board of the UCH Heidelberg. He survived the destruction of the vessel. He is now part of the GLaD and 2nd in command.,,,,,,,,,,,,,,,,
pda_CqCCS,"Ensign John Emmerson, is an, often grumpy, specialist for research and reconnaissance in the GLaD. He once was a flight officer on the UCH Heidelberg. His dispute with the captain sent him to the flight deck, which might have rescued his life when the ship crashed on the planet.",,,,,,,,,,,,,,,,
pda_q48GG,The INTERNAL DATA ASSISTANT is helping the player with many of his tasks. IDA also has some secret features and is not a normal Suit-KI.,,,,,,,,,,,,,,,,
pda_WG4G8,The Data Analyzation and Visualization Entity (D.A.V.E.) was the main AI of Apollon station. He helped the player to escape from the station and gave him an info package about what happened - which IDA later was able to decode.,,,,,,,,,,,,,,,,
pda_eWaKu,THEIA was the main AI of the TITAN,,,,,,,,,,,,,,,,
pda_Wu88K,Dr. Paul Dawson was one of the two lead scientists on Apollon station and a good friend to Alex and the player. He was killed in the events of the Apollon station disaster.,,,,,,,,,,,,,,,,
pda_8CCua,Dr. Katelyn Greyson was the lead scientist on Apollon station and a good friend to Alex and the player. She was responsible for researching the alien artifacts found in the crashed ship. She might also have been responsible for the events that lead to her death and the Apollon station disaster.,,,,,,,,,,,,,,,,
pda_empSR,Close friend to the player and Alex Lamarr. She is responsible for operations and Captain of the away teams in the GLaD organization.,,,,,,,,,,,,,,,,
pda_nCqOq,Nicole Palant has been the Chief Engineer on board of the UCH Heidelberg. She survived the crash and followed Lamarr and Zerogen when they left the UCH. She is responsible for all technical stuff of GLaD.,,,,,,,,,,,,,,,,
pda_umGUG,"Yarod is the nickname of the AI that once managed Sigma Fulcrum. When the infection of the VOID artifact compromised its systems, the brave scientist named Yarod Halden downloaded the AI to a Cyborg while the Polaris combat ships were already starting to take it apart. He luckily deactivated the Cyborg so the EMP weapon that destroyed the infected part of the AI and mostly the station did not delete the downloaded version. Years after the station was reactivated, a janitor activated the droid to help with maintenance tasks. After getting in touch with the VOID artifact the first time, the AI developed a personality and called herself Yarod from this time on. Yarod found out about a thread coming from the VOID artifact and became a temporary agent of the GLaD.",,,,,,,,,,,,,,,,
pda_Ou4mW,The player has worked with Chief Kuehn a lot on Apollon station. He was evacuated with one of the shuttles before the station exploded.,,,,,,,,,,,,,,,,
pda_m4YOu,Admiral Ronald T. Yaden officially was running Operation Phoenix by executing the orders of 'the Council'. It is unknown if he knew what could happen. He and Mercer (Senior) left the TITAN in a shuttle before the vessel was destroyed.,,,,,,,,,,,,,,,,
pda_qKWaG,"Vice Admiral Jeremy Benner was 2nd in Command in terms of the Operation Phoenix Project. He also knew about the plans of 'the Council' but tried everything to prevent the bad things from happening. He and a lot of the TITAN crew died when they tried to drag away the Zirax forces from the UCH GRAND, so the latter could escape.",,,,,,,,,,,,,,,,
pda_SWGK0,"Vice Admiral Carmen Perez was captain of the UCH Grand, the sister ship of the TITAN. After the events of the arrival of the fleet and its close escape, she is now the highest rank in the fleet. After a dissent with some of the commanders about the most important steps (she favors the Project Eden), Lamarr and the others left the UCH and founded the GLaD.  Perez managed to convince them later to work for the UCH unofficially.",,,,,,,,,,,,,,,,
pda_CCUCe,"Chief SaintJohn was a master engineer on the Ilmarinen. Later, as the ship was nearly overrun, he was trying everything to slow down the ship so it would not return to its desired destination. He was partially successful, so the player could find his logs later and stop the Ilmarinen once and for all.",,,,,,,,,,,,,,,,
pda_G8Ou4,"A mysterious visitor. He is a Talon, but obviously does not belong to the native tribes in this area of the galaxy. He has offered to help the player and the GLaD after he was rescued by the player from a Ghyst prison.",,,,,,,,,,,,,,,,
