KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_cu4Oc,"When you cannot eat, you steal.",,,,,,,,,,,,,,,,
dialogue_aa4KY,"We do not have a leader, we have each other.",,,,,,,,,,,,,,,,
dialogue_mqi0e,"If the galactic powers keep driving a divide, we will eventually rule the galaxy!",,,,,,,,,,,,,,,,
dialogue_sgWW8,"Send a thief to catch a thief, unless they already stole your wallet.",,,,,,,,,,,,,,,,
dialogue_O8e8i,Beware the Polaris. They play with powers they do not comprehend.,,,,,,,,,,,,,,,,
dialogue_SagC8,The Abyssal are the only Zirax we fear and if you have any sense you will fear them too.,,,,,,,,,,,,,,,,
dialogue_40200,The traders guild are the real crooks of the galaxy!,,,,,,,,,,,,,,,,
dialogue_uv0uO,I have 257 days off every year.,,,,,,,,,,,,,,,,
dialogue_40e4m,Survival has a way of turning the most civilized being into the most bloodthirsty of savages.,,,,,,,,,,,,,,,,
dialogue_uOnw0,"Pssst, want some Tril?",,,,,,,,,,,,,,,,
dialogue_iOqCa,"Rob from the rich and give to, us!",,,,,,,,,,,,,,,,
dialogue_qeuWS,"All for one and one for, us!",,,,,,,,,,,,,,,,
dialogue_amAqO,"That is a nice weapon, you say it 'fires' something? Why would you need to set fire to something when you can project energy?",,,,,,,,,,,,,,,,
dialogue_PTSeK,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_WqiaO,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_Wqm6a,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_aaKqm,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_KCKee,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_8048i,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_CSaGi,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_8KxK2,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_oei8K,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_8KiKY,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_maqia,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_qqeS7,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_4mmjO,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_0Kei2,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_O8Gii,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_04GOW,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_B8Vc4,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_4g4SO,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_KeaF8,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_maiii,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_F0eC8,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_kCqaW,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_4OsaK,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_S1aua,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_qo0S4,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_mCqOi,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_0aeKO,"You are weak, and your survivor stuff will be ours.",,,,,,,,,,,,,,,,
dialogue_amuCC,"Terrans, rare. You will fetch a high price!",,,,,,,,,,,,,,,,
dialogue_a440S,Your fleet will soon be stripped and your parts will adorn our ships!,,,,,,,,,,,,,,,,
dialogue_C0CuC,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_4884e,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_qu8e4,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_iOKSG,The Trade federation will be swept aside in our advance!,,,,,,,,,,,,,,,,
dialogue_q88O2,"The Polaris are parasites, to be removed with the most fervent of energies.",,,,,,,,,,,,,,,,
dialogue_aieqP,The universe will be ours!,,,,,,,,,,,,,,,,
dialogue_8qequ,Only a primitive civilization would allow for pirates!,,,,,,,,,,,,,,,,
dialogue_GqaSw,We birth the greatest soldiers!,,,,,,,,,,,,,,,,
dialogue_446KW,The UCH will be our vassal!,,,,,,,,,,,,,,,,
dialogue_aimDu,Our birthing pools never sleep.,,,,,,,,,,,,,,,,
dialogue_qCKae,You reek of inferiority.,,,,,,,,,,,,,,,,
dialogue_W48SO,We are the superior race.,,,,,,,,,,,,,,,,
dialogue_SibWW,We want nothing.,,,,,,,,,,,,,,,,
dialogue_SWGeW,Our ships and bases are of superior design!,,,,,,,,,,,,,,,,
dialogue_qiq88,We will sweep all before us!,,,,,,,,,,,,,,,,
dialogue_AiO4C,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_K4NeK,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_sW8W8,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_Fm44K,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_Caq4S,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_fe0mw,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_aWuuk,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_Gmq0a,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_iaqA7,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_OWuGu,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_Ou8uu,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_4CGGK,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_60W24,T...terrans..?,,,,,,,,,,,,,,,,
dialogue_OWuuu,Music is for primates.,,,,,,,,,,,,,,,,
dialogue_Oa4Si,Warm blood is inferior.,,,,,,,,,,,,,,,,
dialogue_Ouqq4,The Zirax are nothing compared to us!,,,,,,,,,,,,,,,,
dialogue_08e0u,We will not make the same mistake and wake the great silence.,,,,,,,,,,,,,,,,
dialogue_4KmO0,Our past speaks of great times ahead. We must be ready.,,,,,,,,,,,,,,,,
dialogue_3ZuOq,We are the rightful inheritors of the progenitors!,,,,,,,,,,,,,,,,
dialogue_eW0q8,Our god is the 'Great Designer'. He is named the Ja'Ran'da'll,,,,,,,,,,,,,,,,
dialogue_q8auH,I am coming from a planet that you could not survive on.,,,,,,,,,,,,,,,,
dialogue_aC4Wa,Our home planet is beautiful!,,,,,,,,,,,,,,,,
dialogue_gCa4S,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_uGEMm,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_HiG4S,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_OqM08,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_xemCS,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_2KSuO,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_KiWCq,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_0SjKS,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_u6R8W,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_8GWG4,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_uWOmm,Hsssst'hut,,,,,,,,,,,,,,,,
dialogue_aee4S,Yugt Arachshe Nu!,,,,,,,,,,,,,,,,
dialogue_Wex4S,Jsssi Hssssst'hut,,,,,,,,,,,,,,,,
dialogue_a0WiW,Benkult Ja'Ran'Dal,,,,,,,,,,,,,,,,
dialogue_C0qeu,Fin fet!,,,,,,,,,,,,,,,,
dialogue_a0e4C,Hackan li boi,,,,,,,,,,,,,,,,
dialogue_8Cmuk,Zakdal Qe Genfet,,,,,,,,,,,,,,,,
dialogue_41eGK,Nu nu nu!,,,,,,,,,,,,,,,,
dialogue_0S60m,Ksssst'ra'jan,,,,,,,,,,,,,,,,
dialogue_SKKKe,Ga bol,,,,,,,,,,,,,,,,
dialogue_04O6a,Hssss't Hssss't,,,,,,,,,,,,,,,,
dialogue_GqiaK,Nicommon! Bejut ka re mol.,,,,,,,,,,,,,,,,
dialogue_4i8ia,T.... terrsss't,,,,,,,,,,,,,,,,
dialogue_Sk4EW,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_Xa0iG,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_qmOb4,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_qoiCW,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_KimKK,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_CaOSe,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_0GEOa,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_Cu4Oq,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_aami4,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_aO4ii,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_eaemS,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_gS8Gi,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_FCCSK,<i>(leave)</i>,,,,,,,,,,,,,,,,
dialogue_0Su4m,Clobber,,,,,,,,,,,,,,,,
dialogue_048iK,"Damn!.... @w2 You made me lose my game! @w2 @p9   So, what is it that you want anyway? @w2",,,,,,,,,,,,,,,,
dialogue_CCemB,Herr.... Sorry about that!.... I'm looking for a guy named Yarod?... Jarod?!,,,,,,,,,,,,,,,,
dialogue_8m8G4,Yeah right.... sorry!.... Just want to see what you're selling.,,,,,,,,,,,,,,,,
dialogue_8GSO4,Clobber,,,,,,,,,,,,,,,,
dialogue_q8uSO,"Look here lad, @w2  I pay no attention to gossips, go see Ben's at the bar for that!... @w2",,,,,,,,,,,,,,,,
dialogue_iq8C8,Clobber,,,,,,,,,,,,,,,,
dialogue_mSqqW,Clobber,,,,,,,,,,,,,,,,
dialogue_GWa0K,Clobber,,,,,,,,,,,,,,,,
dialogue_mOqom,"You're a patient one, I can tell!.... Just want to see what you're selling.",,,,,,,,,,,,,,,,
dialogue_4sKiT,You again?... @w3 What is it this time?....,,,,,,,,,,,,,,,,
dialogue_SXGW4,Clobber,,,,,,,,,,,,,,,,
dialogue_bC9K8,"Kid!.... @w3 You're a real pain, you know that right?!...",,,,,,,,,,,,,,,,
dialogue_4eGYa,I just enjoy our little chats that's all..... What... You.... Selling?....,,,,,,,,,,,,,,,,
dialogue_iCqSS,Calico,,,,,,,,,,,,,,,,
dialogue_q8a4O,Calico,,,,,,,,,,,,,,,,
dialogue_WmK0a,You're in this place.... @w2 And still alive!.... @w2 @p9  Something tells me you need my goods real bad!.....,,,,,,,,,,,,,,,,
dialogue_4Q4Ae,"Well, yeah, I do in fact!....",,,,,,,,,,,,,,,,
dialogue_8L8C8,"Yeah, I do but I have some questions first!",,,,,,,,,,,,,,,,
dialogue_GahKK,Calico,,,,,,,,,,,,,,,,
dialogue_KGqeG,"You and me, @w2  we're gonna be real pals, @p9  I know this!....",,,,,,,,,,,,,,,,
dialogue_VaSuB,"Yeah, sure!....",,,,,,,,,,,,,,,,
dialogue_eSKiZ,Calico,,,,,,,,,,,,,,,,
dialogue_0m8S2,Calico,,,,,,,,,,,,,,,,
dialogue_80OiW,"Yeah, sure kid! @w1 What is it?",,,,,,,,,,,,,,,,
dialogue_4CJme,Do you know someone by the name of Yarod?,,,,,,,,,,,,,,,,
dialogue_Gi4Oi,Calico,,,,,,,,,,,,,,,,
dialogue_C4SqG,"No sorry, @w2 don't know any Yarod! @w3 @p9  Ask Ben's at the Bar, @w2 he knows everyone!....",,,,,,,,,,,,,,,,
dialogue_0Oa84,Calico,,,,,,,,,,,,,,,,
dialogue_uW0p8,"We're great pals already, see! @w2",,,,,,,,,,,,,,,,
dialogue_i8iqO,"Yeah, indeed, Can I ask you a question?",,,,,,,,,,,,,,,,
dialogue_maeuK,"Yes we are, Can I have a look?",,,,,,,,,,,,,,,,
dialogue_Ys0Y8,Calico,,,,,,,,,,,,,,,,
dialogue_iK4qu,Here it is!.... @w1 @p9  My best customer! @w2,,,,,,,,,,,,,,,,
dialogue_a8Kum,"Yeah, indeed, Can I ask you a question?",,,,,,,,,,,,,,,,
dialogue_iaa4S,"Yes I am, Can I have a look?",,,,,,,,,,,,,,,,
dialogue_mW8aG,Pet,,,,,,,,,,,,,,,,
dialogue_iu4uG,"I... humm, really need to ask you something, do you know any Yarod?",,,,,,,,,,,,,,,,
dialogue_qqOWi,"Yeah, this is painful, yes. Do you know a Yarod?",,,,,,,,,,,,,,,,
dialogue_FI8WG,Pet,,,,,,,,,,,,,,,,
dialogue_mq8WS,Shot down?... Mauled?... Chewed?... @w4  We can fix it! @w2 \nOr maybe you need some parts?!... @w2,,,,,,,,,,,,,,,,
dialogue_u8eiG,Pet,,,,,,,,,,,,,,,,
dialogue_iYaC4,No I'm good!... Just need some stuff!,,,,,,,,,,,,,,,,
dialogue_WAGli,Pet,,,,,,,,,,,,,,,,
dialogue_04m88,"Yeah, I could use a fix, say... can I use your Repair Bay?",,,,,,,,,,,,,,,,
dialogue_Geq4G,Pet,,,,,,,,,,,,,,,,
dialogue_WQ4Ke,Back already?!.... @w3 Who did you mess with this time kid? @w4,,,,,,,,,,,,,,,,
dialogue_4ui8S,"No, no I'm good, just need some more parts!",,,,,,,,,,,,,,,,
dialogue_fu8io,"Well yeah, I may need some fixing, can I use the Repair Bay?....",,,,,,,,,,,,,,,,
dialogue_COqmK,Pet,,,,,,,,,,,,,,,,
dialogue_qKScq,You know?!... @w3  There's a couple pilots inside who could probably give you a tip or two about handling that wreck you call a ship!.... @w4,,,,,,,,,,,,,,,,
dialogue_SOuCm,"My piloting skills are just fine thank you, and I happen to like my ship, I just need some more parts....",,,,,,,,,,,,,,,,
dialogue_aeCOi,"Not if I'm done with them they won't, Can I use the Repair Bay instead?",,,,,,,,,,,,,,,,
dialogue_riWSm,Pet,,,,,,,,,,,,,,,,
dialogue_a8eSi,"So, @w2  did you talk with them already? @w2",,,,,,,,,,,,,,,,
dialogue_SOfqm,No!.... I just need parts.....,,,,,,,,,,,,,,,,
dialogue_W8OUG,"I will, can I use the Repair Bay in the meantime?",,,,,,,,,,,,,,,,
dialogue_a08KO,Yeah sure!... @w2  It's only 2000 credits but you'll have to feed the Ingots into the Console yourself! @w4,,,,,,,,,,,,,,,,
dialogue_DEGSu,"2000 Credits?!... Damn!.. Ok, I guess!...",,,,,,,,,,,,,,,,
dialogue_qQGaS,2000 Credits?!... Damn!.. I'll fix it myself thank you!,,,,,,,,,,,,,,,,
dialogue_8SODu,Pet,,,,,,,,,,,,,,,,
dialogue_EGOOS,"Ok.... Hold on.... @w3 Here, take the Card to use it! @w2 \nThe repair bay it's the one with the sign over it, you can't miss it! @w3  \nHo and, @w2 you can use it as long as you want!... @w2 Just don't lose that key card! @w3",,,,,,,,,,,,,,,,
dialogue_8oG0q,Thanks!...,,,,,,,,,,,,,,,,
dialogue_5CDe8,Bennak,,,,,,,,,,,,,,,,
dialogue_VmaqW,Corsair,,,,,,,,,,,,,,,,
dialogue_aOaa8,Yeah?!... @w3,,,,,,,,,,,,,,,,
dialogue_u0nC0,Privateer,,,,,,,,,,,,,,,,
dialogue_Kpe8e,Our last raid was epic! @w2,,,,,,,,,,,,,,,,
dialogue_CmOaO,Buccaneer,,,,,,,,,,,,,,,,
dialogue_8eWSK,Skaar's buffoons are no match for us!... @w3,,,,,,,,,,,,,,,,
dialogue_WaG40,Rover,,,,,,,,,,,,,,,,
dialogue_Coe4O,I have the fastest skiff in the sector! @w3,,,,,,,,,,,,,,,,
dialogue_aCgq4,A Skiff?!?... How do you?.... Nevermind...,,,,,,,,,,,,,,,,
dialogue_KqgmK,Mercenary,,,,,,,,,,,,,,,,
dialogue_q48mW,You need someone dead?!.... @w2,,,,,,,,,,,,,,,,
dialogue_sOe4K,"Herr... No thank you, I'm cool...",,,,,,,,,,,,,,,,
dialogue_SuKqi,Do you want in on a million deal?!.... @w2,,,,,,,,,,,,,,,,
dialogue_mCqqW,Forger,,,,,,,,,,,,,,,,
dialogue_uQO8l,You'd be the last one I would trust on that!...,,,,,,,,,,,,,,,,
dialogue_GW0i0,Rascal,,,,,,,,,,,,,,,,
dialogue_imCqu,Those Polaris freighters are an easy picking!... @w2,,,,,,,,,,,,,,,,
dialogue_Oem0e,Raider,,,,,,,,,,,,,,,,
dialogue_eG4mS,Damn!... @w2 I need coin again!... @w2 Gotta stop gambling! @w2,,,,,,,,,,,,,,,,
dialogue_aGGui,Marauder,,,,,,,,,,,,,,,,
dialogue_4W2Kq,I just came into possession of some humm... @w2  misplaced @w2  jewelry that I need to part ways with!... @w3\nAn one time deal!... @w2 @p9 You're in? @w2,,,,,,,,,,,,,,,,
dialogue_8O8GG,"I bet you did, yeah.... But thanks, it wouldn't look good on me!....",,,,,,,,,,,,,,,,
dialogue_uauve,Raider,,,,,,,,,,,,,,,,
dialogue_0uaia,You want in on our next big heist to a Polaris freighter?!... @w3,,,,,,,,,,,,,,,,
dialogue_eqOCi,I would feel better if they don't even know we're having this little chat...,,,,,,,,,,,,,,,,
dialogue_WOiSG,Get lost punk!... @w2,,,,,,,,,,,,,,,,
dialogue_8CGWu,Showing up in here all by yourself?... @w3 You have a death wish?... @w4,,,,,,,,,,,,,,,,
dialogue_0EJW0,Don't trust those Zirax deserters! @w2  They're up to no good!... @w2,,,,,,,,,,,,,,,,
dialogue_m46O8,I trust no one!....,,,,,,,,,,,,,,,,
dialogue_aWK8q,Lost your way kid? @w3,,,,,,,,,,,,,,,,
dialogue_Wiamu,Showing up in here all by yourself? @w3 You're really brave! @w3  Or real stupid! @w3,,,,,,,,,,,,,,,,
dialogue_OW9CC,Ha Ha Ha!... @w3 We got a nosy rookie here guys? @w2  Who needs the deck clean?!... @w3,,,,,,,,,,,,,,,,
dialogue_aK4Gq,"Ho, great, found the comedian!",,,,,,,,,,,,,,,,
dialogue_ZqqEW,You're the new scrub?! @w2 \n\nThe toilet is clogged again!... @w3,,,,,,,,,,,,,,,,
dialogue_4Wm0O,You guys are beginning to rub me the wrong way!...,,,,,,,,,,,,,,,,
dialogue_eGeua,"Watch it stranger, this is no place to be wandering about! @w2",,,,,,,,,,,,,,,,
dialogue_ugBOG,Come here kid!... @w2  \n\nIs that a bullseye on your forehead?!... @w4 He He He.... @w3,,,,,,,,,,,,,,,,
dialogue_Q0GS0,Don't test me!...,,,,,,,,,,,,,,,,
dialogue_S0eq4,Now that's rich!... @w2  The suckers now come to us to get mauled! @w4,,,,,,,,,,,,,,,,
dialogue_O8uaC,Just try it and you'll see!...,,,,,,,,,,,,,,,,
dialogue_m4mum,Xen'uan,,,,,,,,,,,,,,,,
dialogue_uSgGm,Karusz,,,,,,,,,,,,,,,,
dialogue_CC4Gq,@w2,,,,,,,,,,,,,,,,
dialogue_SmS8q,Zaall,,,,,,,,,,,,,,,,
dialogue_aWCUq,@w1,,,,,,,,,,,,,,,,
dialogue_qSECs,Xsvoid,,,,,,,,,,,,,,,,
dialogue_ummqu,Bennak,,,,,,,,,,,,,,,,
dialogue_q8084,"Yeah, the one and only! @w4  \nAnd who might you be? @w4 \nCan't recall ever seeing your mug around here before! @w4",,,,,,,,,,,,,,,,
dialogue_ueWSS,"So, Ben right?... Can I ask you a couple questions?...",,,,,,,,,,,,,,,,
dialogue_ui0GY,So!... @w2 What will it be?!... @w2,,,,,,,,,,,,,,,,
dialogue_QuqmC,"Yeah, right, I'm {PlayerName}!... Say can I ask you a couple questions?!...",,,,,,,,,,,,,,,,
dialogue_OGSiS,Treasure?!?.... There's a Treasure in here?!?....,,,,,,,,,,,,,,,,
dialogue_KKS44,Bennak,,,,,,,,,,,,,,,,
dialogue_iu04G,Ok!... @w2 Listen kid! @w3 I know nothing about no treasure!... @w6  \nAnd if I were you @w3 I would tread very carefully around here... @w6  \n\nI wouldn't even mention something like that! @w6  \nNot everyone around here is as nice as I am you know!.... @w6,,,,,,,,,,,,,,,,
dialogue_uK0q0,Bennak,,,,,,,,,,,,,,,,
dialogue_ijfeq,What?!... @w3  No!... What you mean?!... @w4 @p9 What is it that you want anyway {PlayerName}? @w4,,,,,,,,,,,,,,,,
dialogue_bWKuC,"I'm just looking for a guy named Yarod, you know him?",,,,,,,,,,,,,,,,
dialogue_gaCKG,Bennak,,,,,,,,,,,,,,,,
dialogue_q0ema,"Yarod?!... @w3  You mean, @w3 the nutty rocks scientist?!... @w6  \n\nLet me tell you something kid, @w4 I have issues... @w3  But that guy is out there!... @w6 Somewhere.... @w3 \n\nI also mean that literally, @w4 He went looking for some stuff in one of the caves here and was never seen again!... @w6  \nWhat is he to you anyway? @w4",,,,,,,,,,,,,,,,
dialogue_GwaS4,I... humm... Was asked to find him!... But what was he looking for?....,,,,,,,,,,,,,,,,
dialogue_GeKaC,Bennak,,,,,,,,,,,,,,,,
dialogue_SO00C,"No idea kid, @w4  but every time he came here he would stare at that symbol @w4 there near the window! @w4",,,,,,,,,,,,,,,,
dialogue_OiGmC,Bennak,,,,,,,,,,,,,,,,
dialogue_CO4Gi,So!.. What's with that symbol?!...,,,,,,,,,,,,,,,,
dialogue_KuCOC,"Dunno kid,   what I can tell you is that every bum that stumbled upon here asking questions about that thing went missing!... @w8 \n\nAnd there's others like that spread around this place!... @w8 \n\nAnyway, @w3 he used to work in the Mineral Lab. @w6 \n\nMaybe he left something there, who knows?! @w6",,,,,,,,,,,,,,,,
dialogue_GG0Ym,Bennak,,,,,,,,,,,,,,,,
dialogue_i48qW,"Ok, thank you!... I'll check the lab then!...",,,,,,,,,,,,,,,,
dialogue_aWCqU,"Do that, @w3 it's through the hangar to your left!... @w5 \n\nJust one more thing {PlayerName}! @w6 \nSome guys in here will shoot you on site just for the frills.... @w8 Tread carefully in there!... @w4 \n\nHo and @w3 you may also find something in his room in the dorm!... @w8",,,,,,,,,,,,,,,,
dialogue_v0QCY,Hey Ben!... What do you have today?...,,,,,,,,,,,,,,,,
dialogue_Wi4em,Bennak,,,,,,,,,,,,,,,,
dialogue_wWCuO,"Kid!... I'd advise you against half the stuff I have under the counter,  but the stuff on the menu is pretty good!... @w4",,,,,,,,,,,,,,,,
dialogue_W0umi,Sure... Let me see!....,,,,,,,,,,,,,,,,
dialogue_H4I4S,Bennak,,,,,,,,,,,,,,,,
dialogue_e48W0,Corsair,,,,,,,,,,,,,,,,
dialogue_iqe0m,Corsair,,,,,,,,,,,,,,,,
dialogue_QaKGS,Hummm... @w2  My head still aches from last night.... @w2,,,,,,,,,,,,,,,,
dialogue_OS0Ke,What?!....@w3,,,,,,,,,,,,,,,,
dialogue_KGaI2,Watch your back in here!... @w3  Not everyone is as nice as I am! @w3,,,,,,,,,,,,,,,,
dialogue_0WaGi,Are you talking to me?!... @w3 There's no one else here!... @w3,,,,,,,,,,,,,,,,
dialogue_m4CQW,Bennak,,,,,,,,,,,,,,,,
dialogue_Odq4q,Thank you!... You're awfully helpful for a pirate!...,,,,,,,,,,,,,,,,
dialogue_aCiaa,"Pirate?!... Ho no!... @w3 I'm no pirate!... @w3 \n\nThey just... @w3  Hummm. @w3 Made me an offer I could not refuse!... @w6  \n\nAnyway, plenty of common folk like me do the menial tasks around the base!... @w6  \n\nSome of them pirates are pretty laxed but don't trust us with nothing either!... @w8",,,,,,,,,,,,,,,,
dialogue_G48Kf,Bennak,,,,,,,,,,,,,,,,
dialogue_WWIKC,"Hey, Ben?... Could you please repeat what you said about Yarod?!....",,,,,,,,,,,,,,,,
dialogue_4LC8m,"Kid!... @w3 Not sure what you came here for but... @w4 Are you sure you are up to this? @w5 Guys around here don't take it well with nosy foreigners!... @w8  \n\nAnyway, @w3 Yarod used to work at the Mineral Lab, @w6 can't tell you exactly what he did there but the boss seemed to appreciate it.... @w6 until a couple weeks back that is.... @w6 \n\nNot sure what happened.... @w6 The lab is through the hangar, up the lift on the left.... @w8 He also had a room in the dorm, not sure which one but ask Zaall at the Cafeteria there, he may know!.... @w8",,,,,,,,,,,,,,,,
dialogue_WmeaK,"Ok, thanks once again!...",,,,,,,,,,,,,,,,
dialogue_i40Jq,Hey Ben!... What do you have today?...,,,,,,,,,,,,,,,,
dialogue_SSxCq,Corsair,,,,,,,,,,,,,,,,
dialogue_4SSyq,Corsair,,,,,,,,,,,,,,,,
dialogue_0S0e4,Corsair,,,,,,,,,,,,,,,,
dialogue_e0Weu,Corsair,,,,,,,,,,,,,,,,
dialogue_ea8gO,Corsair,,,,,,,,,,,,,,,,
dialogue_0Oek0,Corsair,,,,,,,,,,,,,,,,
dialogue_qOmqS,Corsair,,,,,,,,,,,,,,,,
dialogue_mGwiC,Corsair,,,,,,,,,,,,,,,,
dialogue_8CWOa,We took this station from the Polaris hands and put it to good use!...  @w4 Suckers!..... @w2 He He He... @w3,,,,,,,,,,,,,,,,
dialogue_8OwYC,This place is a gold mine!.... @w3,,,,,,,,,,,,,,,,
dialogue_OGYui,Those Polaris suckers are still trying to get this place back!... @w4 He He He!... Losers!.... @w3,,,,,,,,,,,,,,,,
dialogue_SWWYO,Say!.... @w2 You're not one of those Polaris spies are you?!?... @w3,,,,,,,,,,,,,,,,
dialogue_TGWK8,What?!... No!,,,,,,,,,,,,,,,,
dialogue_SjOOG,You smell like Polaris scum!... @w3 Are you?!?.... @w3,,,,,,,,,,,,,,,,
dialogue_iOa8e,What?!....,,,,,,,,,,,,,,,,
dialogue_e7K0O,Sick!....@w2  Sick!.... @w2 So sick of these guard shifts!.... @w3,,,,,,,,,,,,,,,,
dialogue_8SqWO,Who're you?!... @w3 What you want?!?.... @w3,,,,,,,,,,,,,,,,
dialogue_8uOmu,A couple more coins and I'll have my own skiff!... @w3 Yeah!... @w3 No more guard shifts for me!.... @w3,,,,,,,,,,,,,,,,
dialogue_ii43i,"@w2 You're a willing patient?!.... @w4  @p9 Hummm!.... @w2 Never treated one of your kind before!.... @w4 Not that it matters much anyway!... @w6 I should be able to cut you up and sew you down all the same!.... @w6 \n\nYeah!... @w2 No problem, lay on the table right there!...@w8",,,,,,,,,,,,,,,,
